alpha,beta,mach,reynolds,delta21,delta22,cf_cl,cf_cd,cf_x,cf_y,cf_z,cf_xp,cf_yp,cf_yr,cf_zq,cf_zad,cm_x,cm_y,cm_z,cm_yad,cm_zad,cm_zr
15.0,15.0,0.3,6904000.0,30.0,-15.0,1.486,0.564,0.161,-0.048,1.582,0.009,-0.0,0.071,0.166,0.398,-0.061,-3.134,-0.001,0.0,0.398,-0.52
22.5,15.0,0.3,6904000.0,30.0,-15.0,1.731,0.887,0.157,-0.054,1.938,0.024,-0.0,0.071,0.167,0.398,-0.077,-3.928,0.019,0.0,0.398,-0.52
30.0,15.0,0.3,6904000.0,30.0,-15.0,1.967,1.347,0.183,-0.058,2.377,0.019,-0.0,0.071,0.129,0.398,-0.067,-4.695,0.039,0.0,0.398,-0.52
-30.0,15.0,0.3,6904000.0,30.0,-10.0,-1.72,0.94,-0.045,-0.058,-1.96,-0.024,-0.0,0.071,-0.158,0.398,-0.011,2.6,0.039,0.0,0.398,-0.52
-22.5,15.0,0.3,6904000.0,30.0,-10.0,-1.409,0.556,-0.026,-0.054,-1.514,-0.025,-0.0,0.071,-0.144,0.398,-0.024,1.796,0.019,0.0,0.398,-0.52
-15.0,15.0,0.3,6904000.0,30.0,-10.0,-1.023,0.317,0.042,-0.048,-1.07,-0.056,-0.0,0.071,-0.212,0.398,-0.06,0.563,-0.001,0.0,0.398,-0.52
-7.5,15.0,0.3,6904000.0,30.0,-10.0,-0.362,1.151,1.094,-0.043,-0.509,-0.05,-0.0,0.071,-0.17,0.398,-0.063,-0.702,-0.016,0.0,0.398,-0.52
0.0,15.0,0.3,6904000.0,30.0,-10.0,0.32,1.692,1.692,-0.041,0.32,0.0,-0.0,0.071,0.018,0.398,-0.066,-1.605,-0.022,0.0,0.398,-0.52
7.5,15.0,0.3,6904000.0,30.0,-10.0,0.943,1.269,1.135,-0.043,1.101,-0.008,-0.0,0.071,0.123,0.398,-0.078,-2.271,-0.016,0.0,0.398,-0.52
15.0,15.0,0.3,6904000.0,30.0,-10.0,1.461,0.54,0.143,-0.048,1.551,0.005,-0.0,0.071,0.168,0.398,-0.092,-2.978,-0.001,0.0,0.398,-0.52
22.5,15.0,0.3,6904000.0,30.0,-10.0,1.711,0.856,0.136,-0.054,1.909,0.021,-0.0,0.071,0.173,0.398,-0.108,-3.778,0.019,0.0,0.398,-0.52
30.0,15.0,0.3,6904000.0,30.0,-10.0,1.958,1.314,0.159,-0.058,2.352,0.017,-0.0,0.071,0.138,0.398,-0.092,-4.573,0.039,0.0,0.398,-0.52
-30.0,15.0,0.3,6904000.0,30.0,-5.0,-1.747,0.968,-0.035,-0.058,-1.997,-0.02,-0.0,0.071,-0.158,0.398,-0.05,2.786,0.039,0.0,0.398,-0.52
-22.5,15.0,0.3,6904000.0,30.0,-5.0,-1.437,0.575,-0.019,-0.054,-1.548,-0.021,-0.0,0.071,-0.148,0.398,-0.054,1.964,0.019,0.0,0.398,-0.52
-15.0,15.0,0.3,6904000.0,30.0,-5.0,-1.083,0.333,0.041,-0.048,-1.133,-0.048,-0.0,0.071,-0.183,0.398,-0.12,0.877,-0.001,0.0,0.398,-0.52
-7.5,15.0,0.3,6904000.0,30.0,-5.0,-0.424,1.152,1.087,-0.043,-0.571,-0.046,-0.0,0.071,-0.171,0.398,-0.122,-0.391,-0.016,0.0,0.398,-0.52
0.0,15.0,0.3,6904000.0,30.0,-5.0,0.262,1.682,1.682,-0.041,0.262,0.0,-0.0,0.071,0.018,0.398,-0.126,-1.318,-0.022,0.0,0.398,-0.52
7.5,15.0,0.3,6904000.0,30.0,-5.0,0.91,1.252,1.123,-0.043,1.065,-0.01,-0.0,0.071,0.13,0.398,-0.113,-2.093,-0.016,0.0,0.398,-0.52
15.0,15.0,0.3,6904000.0,30.0,-5.0,1.436,0.518,0.128,-0.048,1.521,0.001,-0.0,0.071,0.164,0.398,-0.12,-2.829,-0.001,0.0,0.398,-0.52
22.5,15.0,0.3,6904000.0,30.0,-5.0,1.686,0.825,0.117,-0.054,1.874,0.017,-0.0,0.071,0.178,0.398,-0.143,-3.603,0.019,0.0,0.398,-0.52
30.0,15.0,0.3,6904000.0,30.0,-5.0,1.942,1.279,0.136,-0.058,2.321,0.014,-0.0,0.071,0.147,0.398,-0.125,-4.418,0.039,0.0,0.398,-0.52
-30.0,15.0,0.3,6904000.0,30.0,0.0,-1.772,0.999,-0.021,-0.058,-2.034,-0.015,-0.0,0.071,-0.156,0.398,-0.089,2.973,0.039,0.0,0.398,-0.52
-22.5,15.0,0.3,6904000.0,30.0,0.0,-1.46,0.596,-0.009,-0.054,-1.577,-0.016,-0.0,0.071,-0.155,0.398,-0.08,2.113,0.019,0.0,0.398,-0.52
-15.0,15.0,0.3,6904000.0,30.0,0.0,-1.129,0.351,0.047,-0.048,-1.181,-0.044,-0.0,0.071,-0.169,0.398,-0.165,1.122,-0.001,0.0,0.398,-0.52
-7.5,15.0,0.3,6904000.0,30.0,0.0,-0.486,1.16,1.087,-0.043,-0.634,-0.041,-0.0,0.071,-0.162,0.398,-0.182,-0.076,-0.016,0.0,0.398,-0.52
0.0,15.0,0.3,6904000.0,30.0,0.0,0.202,1.677,1.677,-0.041,0.202,0.0,-0.0,0.071,0.018,0.398,-0.188,-1.015,-0.022,0.0,0.398,-0.52
7.5,15.0,0.3,6904000.0,30.0,0.0,0.86,1.237,1.114,-0.043,1.014,-0.012,-0.0,0.071,0.149,0.398,-0.166,-1.833,-0.016,0.0,0.398,-0.52
15.0,15.0,0.3,6904000.0,30.0,0.0,1.412,0.499,0.117,-0.048,1.493,-0.003,-0.0,0.071,0.157,0.398,-0.146,-2.69,-0.001,0.0,0.398,-0.52
22.5,15.0,0.3,6904000.0,30.0,0.0,1.659,0.797,0.102,-0.054,1.838,0.012,-0.0,0.071,0.181,0.398,-0.18,-3.422,0.019,0.0,0.398,-0.52
30.0,15.0,0.3,6904000.0,30.0,0.0,1.923,1.244,0.116,-0.058,2.287,0.01,-0.0,0.071,0.154,0.398,-0.162,-4.246,0.039,0.0,0.398,-0.52
-30.0,15.0,0.3,6904000.0,30.0,5.0,-1.793,1.032,-0.003,-0.058,-2.069,-0.011,-0.0,0.071,-0.151,0.398,-0.126,3.149,0.039,0.0,0.398,-0.52
-22.5,15.0,0.3,6904000.0,30.0,5.0,-1.488,0.621,0.005,-0.054,-1.613,-0.011,-0.0,0.071,-0.154,0.398,-0.113,2.29,0.019,0.0,0.398,-0.52
-15.0,15.0,0.3,6904000.0,30.0,5.0,-1.16,0.369,0.056,-0.048,-1.216,-0.039,-0.0,0.071,-0.17,0.398,-0.195,1.297,-0.001,0.0,0.398,-0.52
-7.5,15.0,0.3,6904000.0,30.0,5.0,-0.547,1.174,1.092,-0.043,-0.695,-0.038,-0.0,0.071,-0.14,0.398,-0.241,0.232,-0.016,0.0,0.398,-0.52
0.0,15.0,0.3,6904000.0,30.0,5.0,0.142,1.679,1.679,-0.041,0.142,0.0,-0.0,0.071,0.018,0.398,-0.25,-0.713,-0.022,0.0,0.398,-0.52
7.5,15.0,0.3,6904000.0,30.0,5.0,0.799,1.226,1.111,-0.043,0.952,-0.017,-0.0,0.071,0.167,0.398,-0.229,-1.525,-0.016,0.0,0.398,-0.52
15.0,15.0,0.3,6904000.0,30.0,5.0,1.378,0.481,0.108,-0.048,1.455,-0.007,-0.0,0.071,0.159,0.398,-0.183,-2.5,-0.001,0.0,0.398,-0.52
22.5,15.0,0.3,6904000.0,30.0,5.0,1.633,0.773,0.089,-0.054,1.805,0.008,-0.0,0.071,0.178,0.398,-0.212,-3.256,0.019,0.0,0.398,-0.52
30.0,15.0,0.3,6904000.0,30.0,5.0,1.899,1.212,0.1,-0.058,2.251,0.006,-0.0,0.071,0.159,0.398,-0.201,-4.062,0.039,0.0,0.398,-0.52
-30.0,15.0,0.3,6904000.0,30.0,10.0,-1.811,1.067,0.019,-0.058,-2.101,-0.008,-0.0,0.071,-0.144,0.398,-0.16,3.312,0.039,0.0,0.398,-0.52
-22.5,15.0,0.3,6904000.0,30.0,10.0,-1.515,0.651,0.021,-0.054,-1.649,-0.007,-0.0,0.071,-0.151,0.398,-0.148,2.471,0.019,0.0,0.398,-0.52
-15.0,15.0,0.3,6904000.0,30.0,10.0,-1.184,0.388,0.069,-0.048,-1.244,-0.035,-0.0,0.071,-0.177,0.398,-0.217,1.438,-0.001,0.0,0.398,-0.52
-7.5,15.0,0.3,6904000.0,30.0,10.0,-0.591,1.19,1.103,-0.043,-0.741,-0.036,-0.0,0.071,-0.125,0.398,-0.284,0.464,-0.016,0.0,0.398,-0.52
0.0,15.0,0.3,6904000.0,30.0,10.0,0.082,1.687,1.687,-0.041,0.082,0.0,-0.0,0.071,0.018,0.398,-0.312,-0.41,-0.022,0.0,0.398,-0.52
7.5,15.0,0.3,6904000.0,30.0,10.0,0.739,1.221,1.114,-0.043,0.892,-0.022,-0.0,0.071,0.171,0.398,-0.29,-1.221,-0.016,0.0,0.398,-0.52
15.0,15.0,0.3,6904000.0,30.0,10.0,1.327,0.464,0.105,-0.048,1.402,-0.013,-0.0,0.071,0.18,0.398,-0.238,-2.23,-0.001,0.0,0.398,-0.52
22.5,15.0,0.3,6904000.0,30.0,10.0,1.611,0.754,0.08,-0.054,1.776,0.004,-0.0,0.071,0.17,0.398,-0.239,-3.114,0.019,0.0,0.398,-0.52
30.0,15.0,0.3,6904000.0,30.0,10.0,1.872,1.182,0.088,-0.058,2.213,0.001,-0.0,0.071,0.162,0.398,-0.241,-3.872,0.039,0.0,0.398,-0.52
-30.0,15.0,0.3,6904000.0,30.0,15.0,-1.822,1.099,0.041,-0.058,-2.128,-0.006,-0.0,0.071,-0.136,0.398,-0.188,3.446,0.039,0.0,0.398,-0.52
-22.5,15.0,0.3,6904000.0,30.0,15.0,-1.537,0.68,0.04,-0.054,-1.68,-0.003,-0.0,0.071,-0.145,0.398,-0.178,2.629,0.019,0.0,0.398,-0.52
-15.0,15.0,0.3,6904000.0,30.0,15.0,-1.21,0.41,0.083,-0.048,-1.275,-0.03,-0.0,0.071,-0.176,0.398,-0.244,1.592,-0.001,0.0,0.398,-0.52
-7.5,15.0,0.3,6904000.0,30.0,15.0,-0.62,1.206,1.115,-0.043,-0.772,-0.034,-0.0,0.071,-0.124,0.398,-0.31,0.618,-0.016,0.0,0.398,-0.52
0.0,15.0,0.3,6904000.0,30.0,15.0,0.033,1.699,1.699,-0.041,0.033,0.0,-0.0,0.071,0.018,0.398,-0.362,-0.167,-0.022,0.0,0.398,-0.52
7.5,15.0,0.3,6904000.0,30.0,15.0,0.683,1.222,1.123,-0.043,0.836,-0.026,-0.0,0.071,0.169,0.398,-0.347,-0.942,-0.016,0.0,0.398,-0.52
15.0,15.0,0.3,6904000.0,30.0,15.0,1.271,0.452,0.108,-0.048,1.345,-0.021,-0.0,0.071,0.204,0.398,-0.296,-1.943,-0.001,0.0,0.398,-0.52
22.5,15.0,0.3,6904000.0,30.0,15.0,1.582,0.736,0.075,-0.054,1.743,0.001,-0.0,0.071,0.168,0.398,-0.273,-2.945,0.019,0.0,0.398,-0.52
30.0,15.0,0.3,6904000.0,30.0,15.0,1.847,1.158,0.079,-0.058,2.179,-0.003,-0.0,0.071,0.161,0.398,-0.276,-3.701,0.039,0.0,0.398,-0.52
-30.0,15.0,0.3,6904000.0,30.0,20.0,-1.826,1.116,0.053,-0.058,-2.14,-0.005,-0.0,0.071,-0.132,0.398,-0.2,3.504,0.039,0.0,0.398,-0.52
-22.5,15.0,0.3,6904000.0,30.0,20.0,-1.546,0.696,0.051,-0.054,-1.695,-0.002,-0.0,0.071,-0.142,0.398,-0.193,2.704,0.019,0.0,0.398,-0.52
-15.0,15.0,0.3,6904000.0,30.0,20.0,-1.223,0.423,0.092,-0.048,-1.291,-0.028,-0.0,0.071,-0.175,0.398,-0.258,1.673,-0.001,0.0,0.398,-0.52
-7.5,15.0,0.3,6904000.0,30.0,20.0,-0.631,1.214,1.121,-0.043,-0.784,-0.033,-0.0,0.071,-0.127,0.398,-0.319,0.679,-0.016,0.0,0.398,-0.52
0.0,15.0,0.3,6904000.0,30.0,20.0,0.015,1.706,1.706,-0.041,0.015,0.0,-0.0,0.071,0.018,0.398,-0.381,-0.076,-0.022,0.0,0.398,-0.52
7.5,15.0,0.3,6904000.0,30.0,20.0,0.654,1.225,1.129,-0.043,0.809,-0.028,-0.0,0.071,0.169,0.398,-0.375,-0.803,-0.016,0.0,0.398,-0.52
15.0,15.0,0.3,6904000.0,30.0,20.0,1.243,0.448,0.111,-0.048,1.316,-0.026,-0.0,0.071,0.213,0.398,-0.325,-1.801,-0.001,0.0,0.398,-0.52
22.5,15.0,0.3,6904000.0,30.0,20.0,1.563,0.727,0.074,-0.054,1.722,-0.001,-0.0,0.071,0.172,0.398,-0.294,-2.841,0.019,0.0,0.398,-0.52
30.0,15.0,0.3,6904000.0,30.0,20.0,1.836,1.147,0.076,-0.058,2.164,-0.005,-0.0,0.071,0.159,0.398,-0.291,-3.625,0.039,0.0,0.398,-0.52
-30.0,15.0,0.3,6904000.0,30.0,25.0,-1.827,1.121,0.057,-0.058,-2.143,-0.005,-0.0,0.071,-0.131,0.398,-0.203,3.521,0.039,0.0,0.398,-0.52
-22.5,15.0,0.3,6904000.0,30.0,25.0,-1.549,0.7,0.054,-0.054,-1.699,-0.001,-0.0,0.071,-0.141,0.398,-0.197,2.726,0.019,0.0,0.398,-0.52
-15.0,15.0,0.3,6904000.0,30.0,25.0,-1.227,0.427,0.095,-0.048,-1.296,-0.027,-0.0,0.071,-0.174,0.398,-0.262,1.698,-0.001,0.0,0.398,-0.52
-7.5,15.0,0.3,6904000.0,30.0,25.0,-0.634,1.216,1.123,-0.043,-0.788,-0.032,-0.0,0.071,-0.128,0.398,-0.322,0.697,-0.016,0.0,0.398,-0.52
0.0,15.0,0.3,6904000.0,30.0,25.0,0.01,1.708,1.708,-0.041,0.01,0.0,-0.0,0.071,0.018,0.398,-0.386,-0.051,-0.022,0.0,0.398,-0.52
7.5,15.0,0.3,6904000.0,30.0,25.0,0.646,1.226,1.131,-0.043,0.8,-0.029,-0.0,0.071,0.169,0.398,-0.384,-0.761,-0.016,0.0,0.398,-0.52
15.0,15.0,0.3,6904000.0,30.0,25.0,1.234,0.447,0.113,-0.048,1.308,-0.027,-0.0,0.071,0.215,0.398,-0.333,-1.758,-0.001,0.0,0.398,-0.52
22.5,15.0,0.3,6904000.0,30.0,25.0,1.556,0.725,0.074,-0.054,1.715,-0.002,-0.0,0.071,0.174,0.398,-0.301,-2.805,0.019,0.0,0.398,-0.52
30.0,15.0,0.3,6904000.0,30.0,25.0,1.833,1.144,0.075,-0.058,2.159,-0.005,-0.0,0.071,0.158,0.398,-0.295,-3.604,0.039,0.0,0.398,-0.52
-30.0,15.0,0.3,6904000.0,30.0,30.0,-1.829,1.132,0.065,-0.058,-2.15,-0.005,-0.0,0.071,-0.128,0.398,-0.21,3.557,0.039,0.0,0.398,-0.52
-22.5,15.0,0.3,6904000.0,30.0,30.0,-1.555,0.711,0.062,-0.054,-1.709,-0.0,-0.0,0.071,-0.138,0.398,-0.206,2.774,0.019,0.0,0.398,-0.52
-15.0,15.0,0.3,6904000.0,30.0,30.0,-1.236,0.436,0.101,-0.048,-1.307,-0.026,-0.0,0.071,-0.173,0.398,-0.272,1.753,-0.001,0.0,0.398,-0.52
-7.5,15.0,0.3,6904000.0,30.0,30.0,-0.642,1.222,1.128,-0.043,-0.796,-0.031,-0.0,0.071,-0.13,0.398,-0.328,0.738,-0.016,0.0,0.398,-0.52
0.0,15.0,0.3,6904000.0,30.0,30.0,0.0,1.713,1.713,-0.041,0.0,0.0,-0.0,0.071,0.018,0.398,-0.396,-0.0,-0.022,0.0,0.398,-0.52
7.5,15.0,0.3,6904000.0,30.0,30.0,0.628,1.229,1.137,-0.043,0.783,-0.03,-0.0,0.071,0.168,0.398,-0.402,-0.673,-0.016,0.0,0.398,-0.52
15.0,15.0,0.3,6904000.0,30.0,30.0,1.215,0.446,0.116,-0.048,1.289,-0.03,-0.0,0.071,0.22,0.398,-0.352,-1.662,-0.001,0.0,0.398,-0.52
22.5,15.0,0.3,6904000.0,30.0,30.0,1.54,0.719,0.075,-0.054,1.698,-0.005,-0.0,0.071,0.18,0.398,-0.319,-2.717,0.019,0.0,0.398,-0.52
30.0,15.0,0.3,6904000.0,30.0,30.0,1.826,1.138,0.073,-0.058,2.15,-0.006,-0.0,0.071,0.155,0.398,-0.304,-3.558,0.039,0.0,0.398,-0.52
-30.0,22.5,0.3,6904000.0,-30.0,-30.0,-1.829,1.141,0.074,-0.092,-2.154,-0.006,-0.0,0.099,-0.103,0.399,0.327,3.585,0.074,0.0,0.399,-0.542
-22.5,22.5,0.3,6904000.0,-30.0,-30.0,-1.539,0.724,0.08,-0.088,-1.699,-0.005,-0.0,0.099,-0.127,0.399,0.345,2.729,0.051,0.0,0.399,-0.542
-15.0,22.5,0.3,6904000.0,-30.0,-30.0,-1.22,0.434,0.104,-0.083,-1.29,-0.018,-0.0,0.099,-0.143,0.399,0.369,1.662,0.029,0.0,0.399,-0.542
-7.5,22.5,0.3,6904000.0,-30.0,-30.0,-0.694,0.691,0.595,-0.079,-0.779,-0.012,0.0,0.099,-0.083,0.399,0.418,0.673,0.014,0.0,0.399,-0.542
0.0,22.5,0.3,6904000.0,-30.0,-30.0,0.0,0.788,0.788,-0.078,0.0,0.0,-0.0,0.099,0.021,0.399,0.396,-0.0,0.009,0.0,0.399,-0.542
7.5,22.5,0.3,6904000.0,-30.0,-30.0,0.714,0.682,0.583,-0.079,0.797,-0.013,-0.0,0.099,0.124,0.399,0.312,-0.766,0.014,0.0,0.399,-0.542
15.0,22.5,0.3,6904000.0,-30.0,-30.0,1.25,0.42,0.083,-0.083,1.316,-0.014,0.0,0.099,0.177,0.399,0.255,-1.792,0.029,0.0,0.399,-0.542
22.5,22.5,0.3,6904000.0,-30.0,-30.0,1.561,0.713,0.062,-0.088,1.715,0.001,0.0,0.099,0.158,0.399,0.182,-2.809,0.051,0.0,0.399,-0.542
30.0,22.5,0.3,6904000.0,-30.0,-30.0,1.834,1.132,0.063,-0.092,2.155,-0.004,0.0,0.099,0.159,0.399,0.186,-3.588,0.074,0.0,0.399,-0.542
-30.0,22.5,0.3,6904000.0,-30.0,-25.0,-1.835,1.147,0.076,-0.092,-2.163,-0.005,-0.0,0.099,-0.106,0.399,0.318,3.631,0.074,0.0,0.399,-0.542
-22.5,22.5,0.3,6904000.0,-30.0,-25.0,-1.556,0.73,0.079,-0.088,-1.717,-0.003,-0.0,0.099,-0.119,0.399,0.326,2.82,0.051,0.0,0.399,-0.542
-15.0,22.5,0.3,6904000.0,-30.0,-25.0,-1.239,0.436,0.1,-0.083,-1.31,-0.016,-0.0,0.099,-0.142,0.399,0.35,1.758,0.029,0.0,0.399,-0.542
-7.5,22.5,0.3,6904000.0,-30.0,-25.0,-0.712,0.688,0.59,-0.079,-0.796,-0.011,0.0,0.099,-0.085,0.399,0.401,0.76,0.014,0.0,0.399,-0.542
0.0,22.5,0.3,6904000.0,-30.0,-25.0,-0.01,0.783,0.783,-0.078,-0.01,-0.0,-0.0,0.099,0.021,0.399,0.386,0.052,0.009,0.0,0.399,-0.542
7.5,22.5,0.3,6904000.0,-30.0,-25.0,0.707,0.676,0.578,-0.079,0.789,-0.014,-0.0,0.099,0.122,0.399,0.306,-0.725,0.014,0.0,0.399,-0.542
15.0,22.5,0.3,6904000.0,-30.0,-25.0,1.241,0.411,0.076,-0.083,1.305,-0.015,0.0,0.099,0.178,0.399,0.245,-1.737,0.029,0.0,0.399,-0.542
22.5,22.5,0.3,6904000.0,-30.0,-25.0,1.555,0.703,0.054,-0.088,1.705,0.0,0.0,0.099,0.16,0.399,0.173,-2.761,0.051,0.0,0.399,-0.542
30.0,22.5,0.3,6904000.0,-30.0,-25.0,1.832,1.121,0.054,-0.092,2.147,-0.005,0.0,0.099,0.162,0.399,0.179,-3.551,0.074,0.0,0.399,-0.542
-30.0,22.5,0.3,6904000.0,-30.0,-20.0,-1.839,1.15,0.077,-0.092,-2.167,-0.005,-0.0,0.099,-0.108,0.399,0.314,3.651,0.074,0.0,0.399,-0.542
-22.5,22.5,0.3,6904000.0,-30.0,-20.0,-1.563,0.733,0.079,-0.088,-1.725,-0.001,-0.0,0.099,-0.116,0.399,0.319,2.858,0.051,0.0,0.399,-0.542
-15.0,22.5,0.3,6904000.0,-30.0,-20.0,-1.248,0.436,0.099,-0.083,-1.318,-0.015,-0.0,0.099,-0.142,0.399,0.342,1.801,0.029,0.0,0.399,-0.542
-7.5,22.5,0.3,6904000.0,-30.0,-20.0,-0.72,0.687,0.587,-0.079,-0.804,-0.011,0.0,0.099,-0.085,0.399,0.392,0.8,0.014,0.0,0.399,-0.542
0.0,22.5,0.3,6904000.0,-30.0,-20.0,-0.015,0.781,0.781,-0.078,-0.015,0.0,-0.0,0.099,0.021,0.399,0.381,0.076,0.009,0.0,0.399,-0.542
7.5,22.5,0.3,6904000.0,-30.0,-20.0,0.703,0.673,0.576,-0.079,0.785,-0.014,-0.0,0.099,0.121,0.399,0.303,-0.707,0.014,0.0,0.399,-0.542
15.0,22.5,0.3,6904000.0,-30.0,-20.0,1.237,0.408,0.073,-0.083,1.301,-0.016,0.0,0.099,0.179,0.399,0.241,-1.712,0.029,0.0,0.399,-0.542
22.5,22.5,0.3,6904000.0,-30.0,-20.0,1.552,0.698,0.051,-0.088,1.701,-0.0,0.0,0.099,0.161,0.399,0.169,-2.739,0.051,0.0,0.399,-0.542
30.0,22.5,0.3,6904000.0,-30.0,-20.0,1.831,1.116,0.051,-0.092,2.144,-0.005,0.0,0.099,0.163,0.399,0.176,-3.534,0.074,0.0,0.399,-0.542
-30.0,22.5,0.3,6904000.0,-30.0,-15.0,-1.849,1.16,0.08,-0.092,-2.182,-0.004,-0.0,0.099,-0.111,0.399,0.299,3.724,0.074,0.0,0.399,-0.542
-22.5,22.5,0.3,6904000.0,-30.0,-15.0,-1.583,0.742,0.079,-0.088,-1.747,0.001,-0.0,0.099,-0.11,0.399,0.296,2.969,0.051,0.0,0.399,-0.542
-15.0,22.5,0.3,6904000.0,-30.0,-15.0,-1.276,0.44,0.095,-0.083,-1.346,-0.011,-0.0,0.099,-0.137,0.399,0.313,1.943,0.029,0.0,0.399,-0.542
-7.5,22.5,0.3,6904000.0,-30.0,-15.0,-0.749,0.684,0.581,-0.079,-0.832,-0.009,0.0,0.099,-0.085,0.399,0.364,0.94,0.014,0.0,0.399,-0.542
0.0,22.5,0.3,6904000.0,-30.0,-15.0,-0.033,0.775,0.775,-0.078,-0.033,-0.0,-0.0,0.099,0.021,0.399,0.362,0.168,0.009,0.0,0.399,-0.542
7.5,22.5,0.3,6904000.0,-30.0,-15.0,0.692,0.665,0.569,-0.079,0.773,-0.015,-0.0,0.099,0.119,0.399,0.293,-0.644,0.014,0.0,0.399,-0.542
15.0,22.5,0.3,6904000.0,-30.0,-15.0,1.224,0.395,0.065,-0.083,1.284,-0.018,0.0,0.099,0.18,0.399,0.227,-1.632,0.029,0.0,0.399,-0.542
22.5,22.5,0.3,6904000.0,-30.0,-15.0,1.542,0.683,0.04,-0.088,1.686,-0.002,0.0,0.099,0.164,0.399,0.154,-2.664,0.051,0.0,0.399,-0.542
30.0,22.5,0.3,6904000.0,-30.0,-15.0,1.827,1.099,0.039,-0.092,2.132,-0.006,0.0,0.099,0.167,0.399,0.164,-3.474,0.074,0.0,0.399,-0.542
-30.0,22.5,0.3,6904000.0,-30.0,-10.0,-1.874,1.184,0.089,-0.092,-2.215,0.0,-0.0,0.099,-0.112,0.399,0.264,3.892,0.074,0.0,0.399,-0.542
-22.5,22.5,0.3,6904000.0,-30.0,-10.0,-1.614,0.76,0.084,-0.088,-1.782,0.004,-0.0,0.099,-0.109,0.399,0.261,3.146,0.051,0.0,0.399,-0.542
-15.0,22.5,0.3,6904000.0,-30.0,-10.0,-1.332,0.452,0.091,-0.083,-1.404,-0.004,-0.0,0.099,-0.118,0.399,0.255,2.23,0.029,0.0,0.399,-0.542
-7.5,22.5,0.3,6904000.0,-30.0,-10.0,-0.805,0.683,0.572,-0.079,-0.887,-0.006,0.0,0.099,-0.086,0.399,0.307,1.22,0.014,0.0,0.399,-0.542
0.0,22.5,0.3,6904000.0,-30.0,-10.0,-0.082,0.763,0.763,-0.078,-0.082,0.0,-0.0,0.099,0.021,0.399,0.312,0.412,0.009,0.0,0.399,-0.542
7.5,22.5,0.3,6904000.0,-30.0,-10.0,0.662,0.65,0.558,-0.079,0.741,-0.016,-0.0,0.099,0.125,0.399,0.267,-0.485,0.014,0.0,0.399,-0.542
15.0,22.5,0.3,6904000.0,-30.0,-10.0,1.199,0.374,0.051,-0.083,1.255,-0.021,0.0,0.099,0.178,0.399,0.202,-1.482,0.029,0.0,0.399,-0.542
22.5,22.5,0.3,6904000.0,-30.0,-10.0,1.52,0.653,0.022,-0.088,1.654,-0.005,0.0,0.099,0.168,0.399,0.123,-2.506,0.051,0.0,0.399,-0.542
30.0,22.5,0.3,6904000.0,-30.0,-10.0,1.815,1.067,0.016,-0.092,2.105,-0.008,0.0,0.099,0.174,0.399,0.136,-3.337,0.074,0.0,0.399,-0.542
-30.0,22.5,0.3,6904000.0,-30.0,-5.0,-1.901,1.214,0.101,-0.092,-2.253,0.004,-0.0,0.099,-0.11,0.399,0.224,4.082,0.074,0.0,0.399,-0.542
-22.5,22.5,0.3,6904000.0,-30.0,-5.0,-1.637,0.779,0.093,-0.088,-1.811,0.007,-0.0,0.099,-0.117,0.399,0.234,3.291,0.051,0.0,0.399,-0.542
-15.0,22.5,0.3,6904000.0,-30.0,-5.0,-1.386,0.469,0.094,-0.083,-1.46,0.001,-0.0,0.099,-0.095,0.399,0.198,2.514,0.029,0.0,0.399,-0.542
-7.5,22.5,0.3,6904000.0,-30.0,-5.0,-0.866,0.687,0.568,-0.079,-0.948,-0.003,0.0,0.099,-0.087,0.399,0.246,1.526,0.014,0.0,0.399,-0.542
0.0,22.5,0.3,6904000.0,-30.0,-5.0,-0.143,0.755,0.755,-0.078,-0.143,0.0,-0.0,0.099,0.021,0.399,0.25,0.716,0.009,0.0,0.399,-0.542
7.5,22.5,0.3,6904000.0,-30.0,-5.0,0.615,0.633,0.547,-0.079,0.693,-0.017,-0.0,0.099,0.139,0.399,0.222,-0.242,0.014,0.0,0.399,-0.542
15.0,22.5,0.3,6904000.0,-30.0,-5.0,1.175,0.355,0.039,-0.083,1.227,-0.025,0.0,0.099,0.171,0.399,0.18,-1.341,0.029,0.0,0.399,-0.542
22.5,22.5,0.3,6904000.0,-30.0,-5.0,1.493,0.624,0.005,-0.088,1.619,-0.009,0.0,0.099,0.171,0.399,0.088,-2.326,0.051,0.0,0.399,-0.542
30.0,22.5,0.3,6904000.0,-30.0,-5.0,1.797,1.032,-0.005,-0.092,2.072,-0.011,-0.0,0.099,0.18,0.399,0.102,-3.172,0.074,0.0,0.399,-0.542
-30.0,22.5,0.3,6904000.0,-30.0,0.0,-1.924,1.246,0.117,-0.092,-2.29,0.009,-0.0,0.099,-0.106,0.399,0.185,4.266,0.074,0.0,0.399,-0.542
